reviewId,userName,userImage,content,rating,thumbsUpCount,en_content,Funtionality,User Experience,Performance,Customer Support,Subscription,Feature Request
6ceea462-9871-49bf-980a-fd014d46f9c5,Рахымжан Құндызбай,https://play-lh.googleusercontent.com/a-/AFdZucotTJLDqD6KvxorlXUyNiXGp0SO-FFAsLO2OgaW,Керемет бірақ онлайн ойнап жатсаң шығарып жібереді сосын рейтингің түсіп қалады.,4,0,"It's great, but if you're playing online, it kicks you out and your rating drops.",0,0,1,0,0,0
4b3da6d4-f5f6-4e65-a9b3-c6afd5c42d9f,Даниил Коростик,https://play-lh.googleusercontent.com/a-/AFdZucpmyCzt2QX7f5AVuzF64nInGdFritnOZzpVDnKOtw,Добавьте Редактор Клонов,5,2,Add a Clone Editor,0,0,0,0,0,1
c37ffbd0-365b-46cf-85e8-8a1c79e4613d,Светлана Варданян,https://play-lh.googleusercontent.com/a/AItbvmlbs6lWxjEPzDI88Jcci7R7lry80xRWaT0McJfi=mo,"Вы дауны по 2 причинам 1,когда кто-то звонит ты сразу выключяещ(в случаях беру и захожу в игру) и она вылетает 2 то что иза багов...не включает и всё.(если что я всё время говорил про рейтинговые мчты)",1,0,You are down for 2 reasons 1 when someone calls you immediately turn off (in cases I take it and go into the game) and it crashes 2 because of bugs ... it doesn’t turn on everything. ),0,0,1,0,0,0
fe8ad786-4e4e-4c90-a77d-ae5e2dbb41eb,wakwak wak,https://play-lh.googleusercontent.com/a/AItbvmnq9eqM9b2l8vK1ENexQMcuxHQ05r9MmIWKiFQA=mo,There is a bug in this game it keeps kicking me out please fix it would help get some fun,2,0,There is a bug in this game it keeps kicking me out please fix it would help get some fun,0,0,1,0,0,0
25e420a3-cc65-4038-864b-4e4868a27dae,jojoh aja,https://play-lh.googleusercontent.com/a/AItbvmmgEr3bdUYOYSZAX3Tfu1JtnF690kaUCqVamLAd=mo,geme nya baguss sekali,5,0,The sound is really good,0,1,0,0,0,0
16bc7c3d-3fa9-47b6-bbc6-8757637cae8a,Đặng Thanh Hà,https://play-lh.googleusercontent.com/a/AItbvmldhQqYr8cdEO7Y2HBpxkUsPjbdv8NNi-HtS1jw=mo,Gane ác vãi tui mới rank 705 mà ghép với thx rank 3158 công bằng quá,2,8,The game is so bad I just ranked 705 but it's so fair to match it with thx rank 3158,1,0,0,0,0,1
3576d920-e474-45b4-8d47-a080e2d7873d,Mon Lê,https://play-lh.googleusercontent.com/a-/AFdZucqnKH0GN2ixm5byxnimiCHiuObNNS-osh1Fh0zZ,"Game lỗi quá Chơi multiplayer thắng rồi nhưng ko cho thoát , phải tắt mạng nhưng tắt mạng bị trừ điểm mặc dù đã phá được máy địch",5,2,"Game is too buggy Playing multiplayer won but can't exit, have to turn off the network but turn off the network, minus points even though the enemy machine was broken",0,0,1,0,0,0
0ebda7a6-8d82-482c-ab12-73a7b8285f3e,Мохамед Садыков,https://play-lh.googleusercontent.com/a/AItbvmnl5CJNC_sDjxxo-TgvZuwiRPnKeRP5nduETCx8=mo,Добавьте больше уровней,4,0,Add more levels,0,0,0,0,0,1
ae570f51-0b0f-4693-b224-f3b3fcda0063,Евгений Фурманов,https://play-lh.googleusercontent.com/a/AItbvmmZ2lH4-MjD6MaOwSIg9YqS7WT5TVkWtsQzN19s=mo,Игра отличная очень хорошая которую я видел мне нравится но есть один нюанс геннер иногда не стреляет вниз ну это только один нюанс и всё а так игра самая лучшая ещё бы на русский перевели тогда было бы хорошо ещё я закончил,5,0,"The game is excellent, very good, which I saw, I like it, but there is one nuance sometimes the generator does not shoot down, well, this is just one nuance and that's it, the game is the best, it would be translated into Russian, then it would be good I finished",1,0,0,0,0,1
8e15c1fd-4078-4309-bdd3-81486c786f4b,Partei fanai,https://play-lh.googleusercontent.com/a-/AFdZucpxMtuHM8a9SH7LmGdCvJeXhlty4QqNnvRaM0KZ,Great game but need a eaiser way to get clones and make it so we can create our own map at sanbox and add new clones and like a new chapter at campaign,4,0,Great game but need a easier way to get clones and make it so we can create our own mapr sandbox and add new clones and like a new chapter at campaign,0,0,0,0,0,1
178b053f-929a-48db-adfe-4c848d5efe3f,Muhamad Hilmiatawi,https://play-lh.googleusercontent.com/a/AItbvmlwYAT0b8cB7Ix_WjG4gAVCw7qnD2-pwT28QFEL=mo,Gila susah bener,1,0,Crazy hard,0,1,0,0,0,0
02245b80-01a0-4ada-8ba1-e017e706760e,ivan Paular,https://play-lh.googleusercontent.com/a-/AFdZucp1NTlvo1NUsFcXedsSBsBAcyUoh_vU837W8aqx,I have a stable internet but it keeps saying no connection fix itttttt,3,0,I have a stable internet but it keeps saying no connection fix itttttt,0,0,1,0,0,0
49ec05f5-cd50-4ab6-a357-fc8088b18288,Дмитрий Семенов,https://play-lh.googleusercontent.com/a/AItbvmnSZpAEf5ek-kIouijwrK7hUHteHYfvGrv3O5yx=mo,Игра крутая ну есть минус когда я открывай ящик я забираю карточки и у меня зависает и ещё в магазине я качаю карточки и они тоже зависают,3,0,"The game is cool, well, there is a minus when I open the drawer, I take the cards and it freezes and even in the store I download the cards and they also freeze",0,0,1,0,0,0
cfe4e68f-82fb-4b3c-90bd-0bd61beed4cc,леон мантуло,https://play-lh.googleusercontent.com/a/AItbvmlKUmuY5lbIEY73WSHgCOCpA1T9x0scLcG-aQ8o=mo,Можно вопрос разрабы? ПОЧЕМУ МЕНЯ ЗАБАНИЛИ КОГДА Я ВЫБИЛ ЭКСТ-9?,1,1,May I have a development question? WHY WAS I BANNED WHEN I KNOW EXT-9?,0,0,0,1,0,0
f3cb3137-8421-48d9-9fe2-69e55ead3ce5,Alexander S,https://play-lh.googleusercontent.com/a/AItbvmmJCiWOdX3XluGl24T5_J-OaFomqvNwRn1YjkcA=mo,Не работает мультиплеер и испытания,2,0,Multiplayer and tests not working,1,0,1,0,0,0
d6b53192-ba73-4f0a-8598-a2475062efd4,Вова Вова,https://play-lh.googleusercontent.com/a/AItbvmnpqWBjaeEs3DA3hEDh4YQ61KPU7YJUC0p1aXyr=mo,"Добрый день! Очень хорошая игра, но хотелось бы введение нового контента, например: 1) Добавление новых уровней в компанию. 2) Хочется, чтобы квесты (quests) быстрее появлялись, а не так как сейчас (например, через 31 час). 3) Дополнение к пункту #1, больше боссов. 4) Хочется увидеть новых клонов/технику, например: а) Клон на мотоцикле с пулеметом. б) Миномёт, как дополнение к стационарному пулемёту для защиты базы. в) Клон с звуковым оружием. г) Самолет в дополнение к вертолёту. Спасибо!",5,52,"Good afternoon! A very good game, but I would like to introduce new content, for example: 1) Adding new levels to the company. 2) I would like quests to appear faster, and not like now (for example, after 31 hours). 3) Addition to point #1, more bosses. 4) I would like to see new clones / equipment, for example: a) A clone on a motorcycle with a machine gun. b) Mortar, as an addition to a stationary machine gun to protect the base. c) A clone with a sonic weapon. d) An airplane in addition to a helicopter. Thank you!",0,0,0,0,0,1
bd5764d1-236c-40e4-a746-c82bb5b1c16e,Данил Игнатьев,https://play-lh.googleusercontent.com/a/AItbvmm9z2S2QqyyW5yM2wmDxD61B2pQNnnsYR2qaMV2=mo,Зачем делать так сложно,4,0,Why make it so hard,0,1,0,0,0,0
0e0f4286-d16d-4c52-92fd-f6a98281c41c,OT sq,https://play-lh.googleusercontent.com/a/AItbvmnYKB-_7ce50UYeRlgf_XE_6e6wcRNNVPoIwaGf=mo,"Иногда действия клонов не совпадают с тем, как должно быть, даже если я буду стоять на месте",4,0,"Sometimes the actions of the clones don't go the way they should, even if I stand still.",0,0,1,0,0,0
77701814-88ab-49aa-b69c-24deb768f55e,Ammar Fahrizqi,https://play-lh.googleusercontent.com/a-/AFdZucq0jEg1Oereu2iSgcOKfhtoLaPuCUQ54uRHD-7n,Downlodnya lama banget dah,1,0,It's been a long time to download,0,0,1,0,0,0
d52f9f6e-884b-4af9-b79d-a00a6c2d9bf1,Frownyface,https://play-lh.googleusercontent.com/a-/AFdZucqqkhlzGAUkrG5zTXhWkUwwl_Gc42hPVvCrTNTL6A,This game is good and i still remember it playing along time ago. And the problem here is that i keep getting disconnected even i have wifi i could'nt play online please fix this problem.,4,0,This game is good and i still remember it playing along time ago. And the problem here is that i keep getting disconnected even i have wifi i could'nt play online please fix this problem.,0,0,1,0,0,0
966fa2a4-16a3-4eb6-ac62-06d4b6cf1261,Оксана Игнатьева,https://play-lh.googleusercontent.com/a/AItbvmkyc3UgKmaE1Ja20QdVeoN-Y4aFNspUwUm5IQhn=mo,ПОЧЕМУ ТУТ ВСЕГДА ТАК: у меня (или у тебя) нет мест для капсул и ты от скуки идëшь играть потому-что историю прошëл. И когда выйгрываешь там выпадает эпик капсула и там пишет: No Space,1,0,"WHY IT IS ALWAYS THIS HERE: I (or you) have no places for capsules and you go to play out of boredom because the story has passed. And when you win, an epic capsule drops out there and it says: No Space",0,0,0,1,0,0
2594168f-31d3-4277-bf51-44277d10a487,Матвей Марейко,https://play-lh.googleusercontent.com/a/AItbvmlq_sS8WhtDMIGOCYMrFNMif2IOG_snngJYbB8u=mo,Игра самая крутая в которую я играл но можете сделать пожалуйста двадцатую миссию посложнее потому что я там просто джетпаком и вертолётом прошёлся и базу уничтожил и никто не шёл Исправьте это пожалуйста,5,1,The game is the coolest I've played but can you please make the twentieth mission more difficult because I just went through there with a jetpack and a helicopter and destroyed the base and no one went Please fix this,0,0,0,0,0,1
ebe95627-c600-4c14-a868-3b85cb88184e,Petar Andjelic,https://play-lh.googleusercontent.com/a/AItbvmmVrhH-ANiSUb-ufNHWGwuS1q31Fxx_FjS9TzJP=mo,"Buggs bagovi,puno bagova",1,4,"Buggs bugs, lots of bugs",0,0,1,0,0,0
ab24dfc1-32f4-4512-8cfa-386f9766962f,Nematillo Raxmativ,https://play-lh.googleusercontent.com/a/AItbvmlkiTpv-JUPowbn5Q29MY9cx3vPOhm4P1BxuUbM=mo,Onlaynga ko'p kirma qolyapti nega bunaqa bo'lyapti,1,6,"There is a lot of online traffic, why is this happening?",0,0,0,1,0,0
bffc7f38-e174-46a1-9e33-0c1418eb2044,Player69,https://play-lh.googleusercontent.com/a-/AFdZucpnPJYCPk7eYvaa5sc5OKqW2_G9eeHgj3xcxl_M,It's too laggy. I can't enjoy the game if it was like 30fps because it's too laggy. And pls add more levels it's kinda boring to play multiplayer mode all the time. And all of those skins was incredibly expensive (Only obtainable if you p2w) I hope you can reduce the cost of each skin available. The sandbox mode shall let you place your favourite equipment like in multiplayer. It's not worth to complete every single level with 3 stars only to unlock the sandbox (Sandbox is boring).,4,5,It's too laggy. I can't enjoy the game if it was like 30fps because it's too laggy. And pls add more levels it's kinda boring to play multiplayer mode all the time. And all of those skins was incredibly expensive (Only obtainable if you p2w) I hope you can reduce the cost of each skin available. The sandbox mode shall let you place your favourite equipment like in multiplayer. It's not worth to complete every single level with 3 stars only to unlock the sandbox (Sandbox is boring).,0,0,1,0,1,1
1f510be7-6367-47f1-810e-83ad85f53519,Qumbi Wardows,https://play-lh.googleusercontent.com/a-/AFdZucoegHPy2ekvD9sudDnwmq577rhGGAWLaTC08U8g,Jest spoko tylko czemu nie mogę doładować coś do tej gry za 7 zł mam na psc 19 i nie mogę,4,17,"It's cool, but why can't I top up something for this game for PLN 7, I have 19 psc and I can't",0,0,0,1,0,0
4533e683-5545-4793-8514-af9af042fa1e,محمدرضا خلج,https://play-lh.googleusercontent.com/a/AItbvmn2Fs6b7Ya4gSTAnzHqP44TTMp0uckjYGpjMdZh=mo,بازی خوبیه اما چند نفره می‌شود بهتربود,5,0,"It's a good game, but multiplayer would be better",0,0,0,0,0,1
4d812074-9e86-41db-b9f5-8c95bb593ace,Hamish Gall,https://play-lh.googleusercontent.com/a-/AFdZucoaADglvznf9Jr3EbalcQqIjfsPVhoz9fjIDF2H,It's a good game but on chrome book you only have one mouse and the four or three buttons so its really hard to move shoot and jump at the same time can you add a settings system to change the controls for a specific device?,3,11,It's a good game but on chrome book you only have one mouse and the four or three buttons so its really hard to move shoot and jump at the same time can you add a settings system to change the controls for a specific device?,0,0,0,0,0,1
d2d45551-e051-4737-954d-fc1b0d84f98d,Tobias Moreno,https://play-lh.googleusercontent.com/a/AItbvmmIuVWp19-2qZ4TFZF64oBtd4tzAmCPhaWi_4nH=mo,Muy buen juego lo unico malo es que se traba si no le hubiera puesto 5 estrellas,4,1,Very good game the only bad thing is that it crashes if I had not given it 5 stars,0,0,1,0,0,0
b3351bff-21cb-4866-a194-1ae8e5157d38,rhyse5,https://play-lh.googleusercontent.com/a-/AFdZucqrQ0LMGwvTtJUIDtESBlnvhMXTTYGMlF-UepwW,Just let me buy the sandbox!!! I tried for like an hour now but it still just wont let me buy the sandbox. The game is good but im just mad i couldnt get the sandbox,3,0,Just let me buy the sandbox!!! I tried for like an hour now but it still just wont let me buy the sandbox. The game is good but im just mad i couldnt get the sandbox,0,0,0,0,1,0
e5323bf2-5cf6-44b2-984e-e664a1203fc5,Oppoa5suser User,https://play-lh.googleusercontent.com/a/AItbvmmwq9uuj782TURNxxPf3DCb65Qu1DwiB0EeQI_1=mo,Saya suka clone updatenya tapi gak bisa didapat sama orang biasa jadi tolong developer tambah clone tapi mungkin masuk rare atau epik atau juga common Tolong ya developer,5,2,I like the clone update but I can't get it with ordinary people so please developers add a clone but maybe it's rare or epic or common Please developer,0,0,0,0,0,1
75f5afba-9625-466e-83fc-2218df891e14,Kevin Hally,https://play-lh.googleusercontent.com/a/AItbvmlI4gv1LbDK5qVhUw0t4nDFg1hNMdh2QSDuc6lk=mo,Great not many levels but the last level is very hard one of my favorites games I recommend you play it (by the way there are 20 levels) multiplayer doesn't have a lot of people on that takes a while to get someone (about 40 secs) and yeah very good game (also might lag a lot don't know why probably because you have too much storage on your phone because I have played it on my other phone it had a lot of games on that phone and it laggged so don't have too much storage on your phone and you b k,5,50,Great not many levels but the last level is very hard one of my favorites games I recommend you play it (by the way there are 20 levels) multiplayer doesn't have a lot of people on that takes a while to get someone (about 40 secs) and yeah very good game (also might lag a lot don't know why probably because you have too much storage on your phone because I have played it on my other phone it had a lot of games on that phone and it laggged so don't have too much storage on your phone and you b k,0,1,1,0,0,0
1ac9ffbb-0bec-489e-8a7c-0fbb92495a27,Назар Мезин,https://play-lh.googleusercontent.com/a/AItbvmnTQZqyAGeDpGAtMEFmNqSQRhoux9bMwWM38F4V=mo,Разработка игры прикольная но очень долго скачивается но а так нечего сказать не могу плиз пошиксите это,5,0,"The development of the game is cool but it takes a very long time to download, but otherwise I can’t say anything, plz fix this",0,0,1,0,0,0
008a9b75-41c8-41c3-a224-ac651ba735f5,Виктор Иванов,https://play-lh.googleusercontent.com/a/AItbvmnY6dwVoQeVjlWemCv7IeK1Xc3A9o2tIiR0HFG3=mo,Почему я слил ранг из-за того что по противнику не проходит урон?!?!?!!,4,0,Why did I leak the rank due to the fact that the enemy does not receive damage?!?!?!!,0,0,0,1,0,0
0dbde2d1-f196-47b7-a764-b26c8810ff9f,Evanas Petkevicius,https://play-lh.googleusercontent.com/a-/AFdZucofHiXmq9URZDPFcMc9XsxCmC9poUQZF4jKYJfLtQ,"This game is pretty fun. But theres one thing that's bothering me, the transactions, what do I mean by this? Well whenever I tried to buy the sandbox game mode, it doesnt let me, even if I have the required money, and I cant even buy any thing else. So please fix this issue. Thank you for reading this.",3,0,"This game is pretty fun. But theres one thing that's bothering me, the transactions, what do I mean by this? Well whenever I tried to buy the sandbox game mode, it doesnt let me, even if I have the required money, and I cant even buy any thing else. So please fix this issue. Thank you for reading this.",0,0,0,0,1,0
689af5db-c851-4bb5-96dc-0b5da6a87822,санс гаст,https://play-lh.googleusercontent.com/a-/AFdZucr7ejFgzPB5IChwKgwCtqC2tyId1Xbk8TllssX5_Q,Сервер не патключает,1,0,Server not patching,0,0,1,0,0,0
519d9dbb-5a39-4762-bede-109b96b005d0,Videos D suscribance,https://play-lh.googleusercontent.com/a/AItbvmnA3c4emW9QQHpH3tKXS3YekR_mVxrcTftc4oKG=mo,"El juego es muy bueno entretenido con multijugador online y si eres fan de las máquinas, fan de los disparos y fan de la ciencia ficción este juego es lo tuyo además es jugable ya que casi no tiene anuncios",5,1,"The game is very entertaining with online multiplayer and if you are a fan of machines, a fan of shooting and a fan of science fiction, this game is your thing, it is also playable since it has almost no ads",1,1,0,0,0,0
e509cae7-bf80-4089-b702-49e7d20c360b,Михаил Лозицкий,https://play-lh.googleusercontent.com/a/AItbvmkvMAlG8V5abGBqeoFcPylIxIZBCem5TtkI1B1W=mo,Эта игра просто САМАЯ ЛУЧШАЯ! Я играл в нë с7 - лет и снова скачал. Всё мои братья тоже играют в эту игру. Я всём советую играть в эту игру. РАЗРАБОТЧИКИ ПОЖАЛУЙСТА ДОБАВТИ ЕЩË УРОВНИ!!!!!!! И тогда игра будет вообще топовая ставлю 100000000000000000000000звëзд Не бросайте эту игру у нë хорошее будущее 👍👍👍❤❤❤🤗🤗🤗🍀🍀🍀,5,9,This game is simply the BEST! I've been playing it since 7 years and downloaded it again. All my brothers play this game too. I advise everyone to play this game. DEVELOPERS PLEASE ADD MORE LEVELS!!!!!!! And then the game will be generally top I put 100000000000000000000000 stars Do not quit this game it has a good future,0,1,0,0,0,1
9a37273e-5fd4-41b9-afd6-2e1b0023dcb3,Vortex Larry,https://play-lh.googleusercontent.com/a-/AFdZucrW9bhaaaOui61XfWjXlTscEIG8UMFP7VRb2gacVQ,"Garbage, pure garbage Unskipable, unclosable ads. Immediate 1 star. Gameplay is horrible too, you may be a strategy game but the fact that you ads after every match is just awful, your not worth watching a full ad after stressing out we should feel rewarded and joy, not annoyance after getting an ad .",1,2,"Garbage, pure garbage Unskipable, unclosable ads. Immediate 1 star. Gameplay is horrible too, you may be a strategy game but the fact that you ads after every match is just awful, your not worth watching a full ad after stressing out we should feel rewarded and joy, not annoyance after getting an ad .",0,1,0,0,0,0
8e8519b6-4911-41d6-afb3-4de7e62e2a11,макс Максим,https://play-lh.googleusercontent.com/a-/AFdZucryqpoqv41b-laVCOc-MT9MFz7VXvptlhqG4sTjEA,Гра класна але важка юнітів багато.Зробіть різні мови.,5,44,"The game is cool but difficult, there are a lot of units. Make different languages.",0,1,0,0,0,1
4fd78f82-c134-4657-845b-563ee00d188a,Tialila Pongen,https://play-lh.googleusercontent.com/a/AItbvmn5Vl_JZGvKMhQjdpILDwoZEZnr216xtUexNe8w=mo,i give you 3 star because i cannot play multiplayer please fixed it out,3,0,i give you 3 star because i cannot play multiplayer please fixed it out,1,0,1,0,0,0
0ae9565e-6bb1-44e6-b031-620264148667,JEMMY INDRA RUKMANA,https://play-lh.googleusercontent.com/a/AItbvmk9XWfUMbwefSpLDa_Y5Ka3ZngSUAty6-QE4_bG=mo,"Jelek sekali, adekku jadi suka pukul² orang sembarangan,dia gak mau di uninstal lagi huh?!? POKOKNYA TANGGUNG JAWAB!! tolong jangan membuat game kyk gini,bs membuat orang kecanduan mohon perhatiannya😖😢kumohon,saya mohon 😓😭😭,tolonglah saya,saya jd sering dipukul sama adikku karna adikku kecanduan game ini hiks hiks 😭,tolonglah jangan kembangkan game seperti ini, makasih jika sudah tdk mengembangkannya 🙏🙏,salam admin,maaf jika saya ada salah atau kasar 🙏🙏",1,3,"It's so ugly, my sister likes to beat people carelessly, she doesn't want to be uninstalled again huh?!? ALL RESPONSIBILITY!! please don't make games like this, can make people addicted please pay attention I haven't developed it 🙏🙏, greetings admin, sorry if I'm wrong or rude 🙏🙏",0,0,0,1,0,0
3d35ea78-0901-4ae0-96d3-fd02a1b4f96c,Валера про,https://play-lh.googleusercontent.com/a/AItbvmn1582SkR2ZITMp3vA4ObmfZ5LeZ1YKyKIWFV0A=mo,Дорогие разработчики игра топ но я бы хотел чтоб вы зделали 2 на 2с друзьями и с игроками даётся 20 попыток спасибо за внимание,5,0,"Dear developers, the game is top but I would like you to make 2v2 with friends and with players 20 attempts are given thanks for your attention",0,0,0,0,0,1
94752217-b4fa-4a4e-bf8d-f1532c81c740,Zachary Stratton,https://play-lh.googleusercontent.com/a/AItbvmlU-ueiUlKdXA0C-recGZAOpibL4yQiIMdufyoJ=mo,Its not letting me buy sandbox or anything in the shop,2,0,Its not letting me buy sandbox or anything in the shop,0,0,0,0,1,0
7f66c6a8-b951-426e-94ec-60a332607baf,Frostdark VADER,https://play-lh.googleusercontent.com/a-/AFdZuco9xivijnINvwLASahCJ-GzXC3zuxHqBOke5bdhzQ,"Знаете что, я долго думал что в этой игре решает стратегия. Оказалось, что база. Игрок может быть полным нубом и он выиграет благодаря рандому выпадения базы и клонов. Я играю 2 года после обновления с инкубатором, инкубатор мне так и не выпал",2,163,"You know what, I thought for a long time that strategy decides in this game. It turned out that the base. The player can be a complete noob and win by randomly dropping the base and clones. I've been playing for 2 years since the incubator update and I still haven't received the incubator",1,0,0,1,0,0
22cc0682-4729-447e-965d-c631f5a5d85c,Aleksandr Katurkin,https://play-lh.googleusercontent.com/a-/AFdZucpQqI9tOol3DwuTBiN5vynuy5o7gi6MsIhHyRFr,Игра очень хорошая но новая версия уровня the gate на 3 звезды очень сложно проходится облегчите пожалуйста она сложнее босс файта,5,0,The game is very good but the new version of the gate level with 3 stars is very difficult to pass make it easier please it is more difficult boss fight,0,1,0,0,0,0
ff62f0b7-cae6-4547-bac2-0053bc8d0256,İlk Hesap,https://play-lh.googleusercontent.com/a/AItbvmm_3UmVOPuSz0U3K_GACimNlxl_P69FGYSxZwQo=mo,I love this game but it should be Turkish language and chat,5,0,I love this game but it should be Turkish language and chat,0,0,0,0,0,1
2588e6ab-462e-4e3d-acbf-fc904cd48645,Ilyas Ridho,https://play-lh.googleusercontent.com/a/AItbvmncWE6ISVcNC8Dkha9rMwDsH-ghAD50QWUNutho=mo,Pleass gratis sand box pake uang game aja harganya 3.000 coin biar seru gratis nya sampai 31 mei-5 juni ok bye bye next time bro,3,0,"Pleass free sand box using game money, the price is 3,000 coins so it's free fun until 31 may-5 june ok bye bye next time bro",0,0,0,0,1,0
9b7e5c78-1014-4d9f-b2f8-7de1394c478e,Саят,https://play-lh.googleusercontent.com/a-/AFdZucriTYOzO7a_qN22rxnRH76omGiIwYVHBTM0C1tkPw,Аккаунт я делал но после несколько обновлении я потерял аккаунт. Не знаю что вы сделали но это ваша вина!,1,0,"I made an account but after a few updates I lost my account. I don't know what you did, but it's your fault!",0,0,0,1,0,0
fed17268-4cef-4be8-b9c2-41976a8fcb50,Alicia Rutledge,https://play-lh.googleusercontent.com/a/AItbvmnxCQUQXeXIJeaKvbP_QBCsMw1VW18VVwDPfx6I=mo,Bro i ligit. Had to delete 3 games just for this one game that so anoyying im so mad bro but it really good tho,4,0,Bro i legit. Had to delete 3 games just for this one game that so annoying i'm so mad bro but it really good tho,0,0,1,1,0,0
981fa47f-517d-46ec-b11f-8d9e156c5d3e,Polanasch Obaid,https://play-lh.googleusercontent.com/a-/AFdZucrG1wT59t2KFxH1o70VLbygHEj7r6fHDO5IbJJAMw,great but it has a lot of advetisments,3,0,great but it has a lot of advertisements,0,1,0,0,0,0
e795df27-f32c-4af5-8800-d55c5b69cbc2,Сигайло Максим,https://play-lh.googleusercontent.com/a/AItbvmk-1Ao5GGDm60hViddfKL_S5fnD_c6-eF6HbXoB=mo,Игра топ мого интересного но зделайте историю по больше на пример 100 уровней,5,0,Game top a lot of interesting things but make a bigger story for example 100 levels,0,0,0,0,0,1
