reviewId,userName,userImage,content,rating,thumbsUpCount,Funtionality,User Experience,Performance,Customer Support,Subscription,Feature Request
daefebd4-c0eb-4b66-a209-841aaeec4536,Chakri Chakradhar,https://play-lh.googleusercontent.com/a-/AFdZuco248UNmXrfJ1OhSirbBid8RnItNV3MsT11AOywJA,Good,4,0,,,,,,
de17c43e-8423-4a8d-a4aa-07a9f9f83d01,RAGHAV KRISHNA,https://play-lh.googleusercontent.com/a-/AFdZucoDV5MvuAW7WVV4gC-TvnJlD0OUr9aCkYbBZkog6g,Good job,5,0,,,,,,
e63c2259-a1a0-4b5d-a530-32f049c4cd71,Umesh Umrala,https://play-lh.googleusercontent.com/a-/AFdZucoe7zbmUApt2qAKv9Ezz8FsC8rnl6GuceCZd3kKsF4,Good service,5,0,,,,,,
2d7eae56-ebc6-4892-9e1a-42d9f5316f86,Rakesh Dhiman,https://play-lh.googleusercontent.com/a-/AFdZucoN9VInODma4teU2x9wYhQ4F8l50om4CLk288MhUw,Ok,4,0,,,,,,
524f66f7-5090-4acf-84ec-f00d8a817728,Vijay Sonkar,https://play-lh.googleusercontent.com/a-/AFdZucqWU1vQva6uKufYC3xlU-Jczd6dm2Tgm6KEZPqxpw,👍 👍,5,0,,,,,,
b7f3ba22-ba3e-4163-902f-1b0fb14b2bec,Sakhib Shakib,https://play-lh.googleusercontent.com/a-/AFdZucqyZRvknE7IaYuNbuc9HFYsrR4D6KFMBu0rC-MOag,Starting it's freee later it's chargable like jio ....,4,1,,,,,,
efaa7e41-66ec-4044-823d-5fe4629f14d1,Chiranjit Biswas,https://play-lh.googleusercontent.com/a-/AFdZucqbj-h0whQoWT-yjqX-x_SXgnKKPpoLDhXLxxzfPA,Good,4,0,,,,,,
f4b9c114-fc86-4f34-87e4-704d7487b832,vijay kumar,https://play-lh.googleusercontent.com/a-/AFdZucp__cm3wJBlbptDP6QzGw9xDYe3H9wzlsZ5CtuVI5U,This app Good 👍,5,0,,,,,,
c8cec706-b66b-4c92-983b-3466f2d8da68,Tasleem Ms,https://play-lh.googleusercontent.com/a-/AFdZucrTh4SkXrHS7l9Wdyc7952yX1o2ZbYTYvXy4KCWWw,Good,5,0,,,,,,
439fee2c-0e7c-486e-877c-0480142f676c,k venkatesh,https://play-lh.googleusercontent.com/a-/AFdZucqkP3Yd2XS1yL_GWoadTQgIwes1vkmf5c3FBq6_2dQ,Excellent app,5,0,,,,,,
4673127f-c2a5-4691-9eac-3565d985afb8,Krishan Sheoran,https://play-lh.googleusercontent.com/a-/AFdZucqp3c8BVhF8VmrsirtX8V6i7w4yG8nrLFlOkLtctg,Good,5,0,,,,,,
030c232b-8775-4fdb-9497-8cfd085ce564,Damera Ram,https://play-lh.googleusercontent.com/a/AItbvmkfga8s4t5W7hWLmppvr0TrjCiAqXi3OAmltj4U=mo,Lots of Ads and didn't work without Data,1,0,1,1,0,0,0,0
2fda355e-8f2b-41d2-9523-d2cf980586be,RIYAZ BICHUNNAVAR,https://play-lh.googleusercontent.com/a-/AFdZucqsdiXqr5FXvnn5kgbAqKwgY8H2QpSDMRgcrIXKqek,Very good job,3,1,,,,,,
15d97711-a2c1-411d-b871-4ba30e39718c,rsons naik,https://play-lh.googleusercontent.com/a/AItbvmnXTWOFuBVWJkftNAzJk1CV0D-etWfCNuZ21MBY=mo,Good,5,0,,,,,,
3db43fe1-b790-4041-98d0-4a1c1c878114,PRAMOD NAYAK,https://play-lh.googleusercontent.com/a-/AFdZucqckYVlcW9gLa_AtkMcjewmQkIHnusHbuZu-Dqxow,Very good,5,0,,,,,,
362d27f3-943a-4ed3-a149-37a9d172b97c,Kamlesh Rathor,https://play-lh.googleusercontent.com/a/AItbvmnlNvfHCb3OfPhVY3GcYO46M44f7sUtLu7TXe1U=mo,5yers,5,0,,,,,,
a0fef4b1-08a3-4294-8051-a386c46c16b9,manoj kumar,https://play-lh.googleusercontent.com/a/AItbvmkc_FLJwnwfVv0e7Z07zS8bfi5e_L4oUKL3evhk=mo,Nice,5,0,,,,,,
a0ee19ed-0f57-42b6-9a3a-4ddacbcb53e7,Kayyum Khan,https://play-lh.googleusercontent.com/a-/AFdZucpRasq3pYEGObRdr4DjDeTCdQdBYtPWa2a6iOmwcA,Ok,5,0,,,,,,
217eb428-7750-42d1-8384-658dab7b3534,pihu pawar,https://play-lh.googleusercontent.com/a-/AFdZucr4qzmKWbGjloN5tsEn6Pyjp4w2bIPgFlLMNAZmFuM,Very useful aap thanku tem,5,0,0,1,0,0,0,0
ff2cf3ed-ed80-4b5d-b0de-46ec794538f7,tilak gangadhar,https://play-lh.googleusercontent.com/a-/AFdZucq2Qr16npjNEq18sJTAC7bIKFsX-Zq9uoDhyj-xrw,Good,4,0,,,,,,
1bdf6baa-d03f-45dd-937e-d7dfd11bf36b,Biyas allappey,https://play-lh.googleusercontent.com/a-/AFdZucpXkZZsVgJNH0ry1eG9JxuRE-NEwGkInJMxFrHjdA,Very useful app,5,0,0,1,0,0,0,0
94f2f070-88ac-415f-b21b-3fd7ff600052,DINESH KUMAR,https://play-lh.googleusercontent.com/a/AItbvmmLrYNQxdpUVAnQ0sGnGEUKmRjcem5_5Yhn-QELKg=mo,Very good,5,0,,,,,,
039cd653-79e3-440f-858b-93d5dbb07e04,Paras Mistry,https://play-lh.googleusercontent.com/a/AItbvmlvge90NYOsxy1Ocj8LZ3FTqlCRKOVx2Vu6hUwX=mo,"Invoic me gst,shipment our discount ka option dikhta he par add nahi hota ge, gst ke % bhi add nai hota he to pls update app, baki sab sahi he",2,0,1,0,0,1,0,0
8ce32b47-ea09-43b5-9371-fa8e6cb25853,Amar Sarkar,https://play-lh.googleusercontent.com/a-/AFdZucrMsshS218H8enWbpxEG11kFQkaEVr7wGxDgPeY,Good,5,0,,,,,,
3571b7f8-4ed1-407c-925e-819a4d8d3039,Sanjay Tiwari,https://play-lh.googleusercontent.com/a/AItbvmlqqYW2mUWuh9ektY-lUUW5ZulWkqjMuxyzXSrO=mo,Best app for GST,5,0,,,,,,
db6f6fec-855e-4b20-8f66-2d31218332ca,Jitu Dakur,https://play-lh.googleusercontent.com/a-/AFdZucr1WsqbYxy8Xj76qIY7AhqBa6-sGJpQOg1jmR4eJq0,Very good and helpful and easy to calculate,4,1,0,1,0,0,0,0
99eea167-1f86-4e94-9715-9b7f98942a42,Anis Pathan,https://play-lh.googleusercontent.com/a/AItbvmmcg4zswCs9GOuXGM6_oP9rz9p1t8dy9zFETkY7=mo,Third class app. Adds are irritating the users. 😡,1,0,1,1,0,0,0,0
e863e761-17ac-4eb6-9670-b203cbf086c6,Shubham Jain,https://play-lh.googleusercontent.com/a/AItbvmnl9PbonIaoE4lzI7sH1oXb3B991g2ZnqEEnwjFiZ4=mo,Add inflation option in finance section to get the actual purchasing power compared to current times.,3,0,0,0,0,0,0,1
f500d84b-bb9d-4367-a406-02a2df01fb8e,Nitesh F Jain,https://play-lh.googleusercontent.com/a-/AFdZucr0kKt3mF9o-eS6GdAHAzNVei1J2m1FepzMrIDqHQ,No Option for Trial of Pro Version before App Purchase....,1,0,0,0,0,0,1,1
4671a588-8c5c-4462-b4e9-1328e54fc72d,manjunatha k v,https://play-lh.googleusercontent.com/a-/AFdZucpIKeFf9Nk6SAfvK8gdyABxqkoaLoeD2ILOZNqB1g,Very useful 🙂 thanks lot 🙏,5,0,0,1,0,0,0,0
d8ca6099-a00a-4ba1-adb2-818e13402fe6,"SITAPARA DILIPBHAI SAVAJIBHAI,THAKOR",https://play-lh.googleusercontent.com/a-/AFdZucrKTxPytc5oHujI8WcEbi-3bSisSh0pLPYGaMN2,Ok,4,0,,,,,,
63e4c92c-142d-4913-a6fd-b14a7c1566a7,Mks Creations,https://play-lh.googleusercontent.com/a-/AFdZucrwKi3raNp0nG8SJxxIHe4lJOWKv_mo8H9O2aS-Cw,Ads remove krne ka paisa lelo but bill banate time disturb mat kro. 😡😡😡😡😡,1,0,0,1,0,0,0,0
e82b6b05-b4d7-40b4-93a8-ece836ed4961,raghu balan,https://play-lh.googleusercontent.com/a-/AFdZucrXVweeWNjK0UDxWtHH0ZbBjhiSzuwnBsELcIsPhQ,Very nice,5,0,,,,,,
d11d02f9-bce9-4f3e-a1e5-e521dba8fbee,Barath Sathish,https://play-lh.googleusercontent.com/a-/AFdZucr6Lxy4rGUfIL0c7yVc_C31MxmPYN_J45upQwxS,Good appa,5,0,,,,,,
5b060490-9bf2-4a86-a9b5-7ad58a647e1a,ishwerpal singh,https://play-lh.googleusercontent.com/a/AItbvmn1XmZPTNSMF9P93aW9-gsfmuQN1IdW0EWpvkhj=mo,Good app for gst calculator,5,0,,,,,,
2fcdf873-62b1-4b19-8901-d963508d211a,Sarfraz Ali,https://play-lh.googleusercontent.com/a-/AFdZucpjxvHN4UcyhK3CA1Lnp8i6_tHis-JEtP6i_khH,Ok,2,0,,,,,,
dbee29a6-3894-4771-9290-bc0dfe200090,RAJESH KITCHEN,https://play-lh.googleusercontent.com/a-/AFdZucrPBAGbZGgKxWOwJh9g1pMdJl7OyaNGxlouOeXBYtc,excellent,5,0,,,,,,
1e0b5151-c3a2-4f70-8af9-47d2bee624d8,Rohit 3D flex,https://play-lh.googleusercontent.com/a-/AFdZucqvVDQt1O5IMr9oz6ZrGT4MRfEc6XAhuGJue0dXEw,I like it,5,0,,,,,,
a04c8c6b-7d37-4277-8f8f-6256df60eca8,Siddhartha Chikane,https://play-lh.googleusercontent.com/a/AItbvmkLm5PPjGwrBQIh6Ims7NcfDZZOUGCMiT-e4ZjO=mo,Good app,4,0,,,,,,
d279a735-119c-4a97-b13e-b4a12c4896b5,Yogish Railfan,https://play-lh.googleusercontent.com/a-/AFdZucp3El9s3uKVWOKAqUHQ1xo73o06e_aDdbECb6EH2w,Nice to use,5,0,,,,,,
f9481786-ff59-4b1a-a3bb-32a23c3442e6,JamMang Guite,https://play-lh.googleusercontent.com/a-/AFdZucqr6QJrfEOd3PCnCg5G2ljxccuuZiDzCxeu-JfjIA,it's running slow,1,1,0,0,1,0,0,0
6832b325-ea98-44b5-b80c-5261a776f213,Rajen Kumar Das,https://play-lh.googleusercontent.com/a-/AFdZucp7J2oEa5pcVCaNE1NUyaolCCcvx7gOMly-KaMFiSk,awesome,5,0,,,,,,
761e4676-ac75-4ba7-b073-e5ef651ba9cf,Simanta Das,https://play-lh.googleusercontent.com/a-/AFdZucpSJ1rqPpHm-uwGJWmyZ498u_QCVoiEaEuRz9E4gA,Very good,5,0,,,,,,
4ee9788d-05e5-4287-ba30-0b80a8e4e5c3,Sasank Sekhar Thakur,https://play-lh.googleusercontent.com/a-/AFdZucpLse5oHumTm6J3_UAqVZJtvrzdCxrJ0NrWhYrjUPw,Nice app for all calculations of GST and EMI,5,0,1,0,0,0,0,0
c8ba8b15-8c57-496a-8dfb-cbeda39c954d,Khan Rizwan,https://play-lh.googleusercontent.com/a-/AFdZucrJnWF4EkieWOYtqPHopGK6mLA6szO-pA38Ei1DBg,Good 👍,5,0,,,,,,
ac4749d4-f3e6-4a17-8bd5-52d9451f9e11,RANGANATHAN MANIVANNAN,https://play-lh.googleusercontent.com/a-/AFdZucr75haitq5nakFN9gZn_FJzXckk2O8Z1UM2GK9RIA,Ok,5,0,,,,,,
55357127-5227-4ddf-a516-c203a24880ce,Rajkumar Nagar,https://play-lh.googleusercontent.com/a-/AFdZucr66Jc9xKnHCMnby7GYaCJvXDJGwPYCEuT5ykq7,Super,5,0,,,,,,
1c71c58c-936d-4bdb-b49e-d3a3139e64be,Yazhi,https://play-lh.googleusercontent.com/a-/AFdZucq9rc4LnGtAICFU1ZQzlI3BnSKouor1V7YdKIaa6Q,Very very responsive,5,0,0,0,1,0,0,0
f40cd3f4-efdd-49dd-848a-b5a9229a02d6,Anil Baruah,https://play-lh.googleusercontent.com/a-/AFdZucrucgAp89wLl-HgL7lK_0WXLVhLflxqliKd78-uaLc,Very good,5,0,,,,,,
535d5bde-6ccd-41d6-90be-a94cb6b3161f,dileepkumar manjula,https://play-lh.googleusercontent.com/a/AItbvmkrsiq0AwDp_qKyvgyZrG1FtE-GuS82M_ZMn8sw=mo,Very good,5,0,,,,,,
30065bec-ee5e-4597-b8d2-752402c9f55c,anuj shukla,https://play-lh.googleusercontent.com/a-/AFdZucpvckG68z4MWqwJfYn6nnlN-lyjIzSm-NnCeBt2N84,Good,2,0,,,,,,
a5810715-ca09-40d7-9995-07c3aa6e3aa8,MP Digital Status 78.,https://play-lh.googleusercontent.com/a-/AFdZucownZP3DA2Y-0m3mFEKlxPqd8ruc7MZTPvswquujQ,⭐⭐⭐⭐⭐⭐⭐,5,0,,,,,,
40834ec7-8288-4fff-b638-da6dbf812ab3,Ahmad ansari,https://play-lh.googleusercontent.com/a-/AFdZucrXhHL2T1eDVfOOYSYH9PZpOALZxg7TKNgIGmQ9,Very good,5,0,,,,,,
23308fc4-fbb5-46cf-8f1d-e5bfac3d4c22,Vijay Vino,https://play-lh.googleusercontent.com/a/AItbvmn2oWJyQ6_grUsS0Jw3GisBpfJip_OGVnJydDM=mo,Good,2,0,,,,,,
6a0e764b-9683-4be2-b803-d2cef7284f41,Satyam Rathore,https://play-lh.googleusercontent.com/a-/AFdZuconQ0p8FQaH8PciBJmyrqT_X90LUCKVjE5bhKyC,All thing is good. App should also have a currency calculator. Notes counting app. Use full for SME type business,3,0,0,0,0,0,0,1
c7902719-fdfe-454c-b98e-be41c60beadc,Srinu Pithani,https://play-lh.googleusercontent.com/a/AItbvmlZ_lBxxLiD2ztPyOoJmIfWmKzi1EZ9dFgi7ayVpw=mo,Super,4,0,,,,,,
2620451b-b6bc-4786-a38e-114821c2e1e1,shailendra singh,https://play-lh.googleusercontent.com/a-/AFdZucrMnjYfKrhAltidmYN_o5QwVch1a-h2nhzm7NKJkQ,"Fantastic app ,& Highly Useful 👌👍",5,0,0,1,0,0,0,0
300b3ec6-85f7-43f6-88e2-bc69ee79ed07,GIRRAJ SHARMA,https://play-lh.googleusercontent.com/a-/AFdZucpftVTC25ghqV23wKyO4l1JbD5AcoUJAsz9o8Sq5g,Good,5,0,,,,,,
e28e9952-22e6-4542-802a-c857b5e616f4,Arshad Khan,https://play-lh.googleusercontent.com/a/AItbvmnx6tBeCe-WWoSlckFx6pYISPfJ9CviiEjlRy5c=mo,"worst like nothing ,people use calculator only at the time of need and urgent use at that time irritating ad ....",1,0,0,1,0,0,0,0
106aeb83-e7b0-4c2e-bf4e-2eb7f4c91463,Bakusul Rahman,https://play-lh.googleusercontent.com/a-/AFdZucr-3J52iayAw2tt6aTwBwbgjLthhWaenRZA6BLf,Too many ads...become very slow and poor,1,0,0,1,1,0,0,0
99ba8f1e-d247-428a-b3f4-d5ce750f9a7a,Ramdada Bhadale Patil,https://play-lh.googleusercontent.com/a-/AFdZucqGgRU3fq0eDeSjqlHBUHpdBKy0HPD12t1YscHL,Nice,5,0,,,,,,
c6dc7efb-1d3b-4483-8eff-e3de52d1118d,RAMESH ANPUR,https://play-lh.googleusercontent.com/a-/AFdZucphTqFjMLLA-_UpP2jnF-dcWC5wfThA5v29xCTItQ,Good,5,0,,,,,,
d5521099-0642-4d9b-bec9-f91a25c7a058,shivam art,https://play-lh.googleusercontent.com/a-/AFdZucoyJIoVftITLI-KfNb7PLjeVbMKde9FJUCOdErS8g,good,5,0,,,,,,
cffd1b10-fa89-4d73-9ea6-188c5702b391,asif alam,https://play-lh.googleusercontent.com/a-/AFdZucriWGY4leW9cwoL-UqurVaFB6Wgz5fNq53WhLJk,Slow work ing,1,0,0,0,1,0,0,0
bf390e3e-7a87-4fd3-b458-dcf82eb7b64b,Pritesh Shah,https://play-lh.googleusercontent.com/a/AItbvmlXVVGKUDO0BK8NMk4gOvOFHaDmEqFIsObRh6Ag=mo,After update application is hangs a lot!!.... opening of app. takes lot of time,2,5,0,0,1,0,0,0
bf7c15c8-12bb-41b4-8329-e0eeca778d92,Amit Khamitkar,https://play-lh.googleusercontent.com/a-/AFdZuco4MhJXiJkFsM3AF52EmaR0jctXARwu2Ro9T9A5hA,Good app good Wark,5,0,,,,,,
aab31c04-bd82-4daa-99cf-531009ec4223,Arun nurA,https://play-lh.googleusercontent.com/a-/AFdZucqwY-7ufitU13NnN4KK9mCCX4FeUe2w-4yfVHVy,Nice,5,0,,,,,,
08a604ff-3a5d-42e0-9e2e-79d19a43b624,BT Shivaprakash,https://play-lh.googleusercontent.com/a/AItbvmmM0KqV-811XyQwDkhK7p8oTqUds9pXxlTDXUDH=mo,Good service,5,0,,,,,,
773fc34b-ff10-45d3-9f85-13a1f63aafdd,Pawan Rawat,https://play-lh.googleusercontent.com/a-/AFdZucp_fw2e4Wn4HBrp4wjiRec0gKCAjn6ymSG-pzft,Good work,5,0,,,,,,
5ea348bf-e6c3-47c3-bdd8-2767fb71d88c,Imran Khan,https://play-lh.googleusercontent.com/a-/AFdZucreRebjapggVHZAE0sLbCh6r-53wTgiIVTdxkJ9pg,Excellent,5,0,,,,,,
ae1c6365-29da-43d3-810f-2877351509af,Jeetender Sharma,https://play-lh.googleusercontent.com/a/AItbvmm07ngYzHzEpSHzYNAIkE_ZObgC_v1xWXDnfWAg=mo,"Very nice app and easy to operate,welldone",5,0,,,,,,
d5da0337-17a9-4f00-8751-3bba18875848,Vandana Sharma,https://play-lh.googleusercontent.com/a/AItbvmlTNbqfVKWUjq94T30YCOphpnwNgbEpLbth0BpH=mo,Good experience in working this app,4,0,,,,,,
98de8e44-d265-4a7e-958f-820a7e7e28f7,Ankit Dhelia,https://play-lh.googleusercontent.com/a/AItbvmkLEU4sRA8aAbVWqFgaSW-XDcnFtpeKKX_IAZSP=mo,Essential one,5,0,,,,,,
3aa727a4-15f7-4440-98e5-fd5bdc4fefb1,Asiya Khan,https://play-lh.googleusercontent.com/a-/AFdZucpB8YezRZkNH5p3fUxdEXDhlvJ4D2PFUccq3hPN1w,Very easily work,5,0,0,1,0,0,0,0
c3e07a21-6846-48c5-b436-2b70572390cd,Pritam Kumar,https://play-lh.googleusercontent.com/a-/AFdZucqwLHh90vn96G6IqsfRl9C_5eVSYgCk0V7sxBng,Mast,5,0,,,,,,
357d4039-1bf8-41af-8865-204d1c9b8837,Pramod Kumar,https://play-lh.googleusercontent.com/a-/AFdZucq3cZKGNEViJD_zliy9qy12gRwILmnUMsWwER4pcXI,V good,5,0,,,,,,
8dfcc492-fa58-4e5f-bd0a-63159bbfee02,Mansuri Afzal,https://play-lh.googleusercontent.com/a/AItbvmlJS7yzhwF0-XwVV1ae_47So-PkgdY1MT0v-jaP=mo,Very excellent,5,0,,,,,,
401ca1ae-3b18-4a4b-8905-3ce6971de388,Arjun pedapudi,https://play-lh.googleusercontent.com/a-/AFdZucozThyJgssUqY7cQCWar3WgtA3kHSIwqUhzwTUsow,So much of adds coming while do calculating,1,0,0,1,0,0,0,0
cc63ab10-668b-4112-8d2f-0fe81160ec82,Devidas Malani,https://play-lh.googleusercontent.com/a-/AFdZucpYZwR_bUcTKtua6z23Xs38wG_Zl1ZL81GtZsoG2KY,Good,5,0,,,,,,
3180897d-dbaa-43ce-919b-6c3d4d85ac78,Kemla braj bhushan,https://play-lh.googleusercontent.com/a/AItbvmlw-4Y3_5DYCXct3v7Koy4SIyZ8BHEEeG3DXyP7=mo,Ok,1,0,,,,,,
8c389646-99de-42f6-a20f-8c5ce36328c1,ARUN C,https://play-lh.googleusercontent.com/a/AItbvmkEEPTO76kwSkg9-tyK3bzgLrZmTmDavlcf0jCV=mo,Hi sir,5,0,,,,,,
7cf705db-d2fc-4e8b-8168-47285b075d94,Omm Odisha,https://play-lh.googleusercontent.com/a-/AFdZucpBS2_GE2jyAaLubVS1lEtP-tb_yp5MRp8X7WfD4A,Good,5,0,,,,,,
36a730ac-9bd1-472d-bdfb-73e08f3b7ef7,Pravin Svaghela,https://play-lh.googleusercontent.com/a-/AFdZucr2j22ALkeAY9nGTqUIS1AzUmqGTAFaZj65n9g1vg,Best 👍,5,0,,,,,,
ddcec6e6-1b1d-456d-8922-e4fff09a8ede,rathan prasad,https://play-lh.googleusercontent.com/a-/AFdZucp80FG207ZsrA7Ejqy1gMW2VuDKI-b_TEpcRNQB6Q,Very nice,5,0,,,,,,
a174277e-b959-49d4-b49b-e95751d3fb53,Sanjay Kothari,https://play-lh.googleusercontent.com/a-/AFdZucpN06lFpL13mGzbJxL8xC6l2CGNx8_i8WIaFUkqGLM,Very good,5,0,,,,,,
59011a40-387d-44cd-a1aa-54837d55b479,azhar mohd,https://play-lh.googleusercontent.com/a-/AFdZucodw8_qq_4yEXjLa9joz0-_2RdxhJm5l_Nba-Ef5w,Good,5,0,,,,,,
9c44edf8-ada8-4fba-bfd1-15a4bd9ebac9,ishrat ali,https://play-lh.googleusercontent.com/a-/AFdZucpnMWo3plXV7A-QUHQ1L-mYIyCXeMbfv-3XSAM8OA,Best hai,5,0,,,,,,
473199f5-b248-469a-a70b-7a5a21dd92c3,Ravi Sharma,https://play-lh.googleusercontent.com/a/AItbvmnI7AI-cw2XGwr5S79NAW3qCT1V8SV3wx1a3SYP=mo,Nice app,4,0,,,,,,
3e79df27-838d-443d-a5d6-20507692a263,para powerlifting official,https://play-lh.googleusercontent.com/a-/AFdZucpKKnekvvKIRN0Pr8uBsCGCG2qie5eFLSIEB2MX7Q,Good 👍,5,0,,,,,,
3150c2a0-0d3a-40dd-b65c-6cf40169355d,Sumit Pandit,https://play-lh.googleusercontent.com/a/AItbvmkNr6NDqSZY7h6yUVmv4dK1UN9Jc7585RpzVG-u=mo,App is requiring update but update is not available please fix it.,1,0,0,0,0,1,0,0
e9a1a264-645b-4945-a843-525af6266d1d,yogesh balu,https://play-lh.googleusercontent.com/a-/AFdZucqAZwAyzHSNbB697I0uFzgrgxWiJvXqH_D-AWOyJQ,Better,3,0,,,,,,
f3505a53-eb8c-468b-a505-b382f4bd6955,Parmandas Kondala,https://play-lh.googleusercontent.com/a/AItbvmkOtRAGYdBjoUCP5dJAnUr8svLULQKpN6ih0nWo=mo,Good,5,0,,,,,,
3676b22b-6c48-4b1e-bcae-32f8ddcc9215,kalooram sirvi,https://play-lh.googleusercontent.com/a/AItbvmmUlRsrBQlPVso5eJTmExYep01_S4ZvOF9mdkRv=mo,Good,5,0,,,,,,
0a869e3f-bd35-433f-8022-f51d8f4fa86a,Md Hussainrfggd,https://play-lh.googleusercontent.com/a-/AFdZucpKMekLJFGnuR8orkpZZ4qjBZO9qxNNKqohZI-wPg,Best,5,0,,,,,,
59828535-bac4-4b34-9b8e-141acf894722,Gudem Narendhar Giri,https://play-lh.googleusercontent.com/a-/AFdZucp7bViK8MFzIng183K0Cy9zbeIR5xOVPM1_gXCylJo,Good service,5,0,,,,,,
29c0366d-ee3e-4ad4-98cc-72dfedab191c,Moulidharan Selvam,https://play-lh.googleusercontent.com/a-/AFdZucrqZDj0GVbKPNXzI2x5s4sv5ut8MoDz8MEx36d2SA,It was useful app before.. Now showing more add and give very bad experience. Hence we uninstalled it and movie to other App.. Thank you for your support all these time.,1,0,0,1,0,0,0,0
be65c8e6-fcc1-4b10-93f9-0bf1babc9b28,Thekkady Spices Online shopping,https://play-lh.googleusercontent.com/a-/AFdZucoJ5rX_u6aGmbSvd6ACDIs24-JU16g9LXoHstccDg,Super,5,0,,,,,,
b0ccca06-84ba-4dea-bb06-cd381e422006,Ramesh Dinesh,https://play-lh.googleusercontent.com/a-/AFdZucpcY1fIOU_bk-GZL8uKit8xaTWZ3lahqokzKi9oSg,Super 👌,5,0,,,,,,
a10a1bbd-3948-49be-a6a7-36d94e6d7d50,Arvind gedam,https://play-lh.googleusercontent.com/a-/AFdZucpb-AK6f9cPAGZzLSK7G7DGIAPUZeom_1Ac1UctAw,Easy to calculate GST,5,0,1,1,0,0,0,0
8a319601-843c-4b3f-b93a-1bfa4c970415,Kanhaiya Kushwaha,https://play-lh.googleusercontent.com/a/AItbvmk1SEDGZa3RvufscSvgNEy_h21tzSxA9IhIJsqx=mo,G00d,5,0,,,,,,
fb1056c4-51dc-44da-92c4-6375e6af8c47,Zeon Services,https://play-lh.googleusercontent.com/a-/AFdZucoPcy_ls7gA3M4RWJGKD8tzczun2oTsXddvXqX9,Even after updating the app and re downloding it still it shows need to update error. It is waste of time,1,3,0,0,0,1,0,0
